swing_id,course,round_date,hole,round_total,shot_number,distance_to_pin,terrain,fairway_hit,green_in_reg,penalty,club_used,club_speed,total_distance,carry_distance,ball_speed,apex_ht,back_spin,side_spin,launch_dir,launch_angle,smash_factor,spin_axis,flight_time,face_angle,swing_path,face_to_path_angle,AoA,Dynamic_Loft,Spin_Loft,Curve_Amount,Air_Carry_Efficiency,Offline_estimated,,,,,,,,,,,,,
1920413,St_Andrews_old_course,2/15/2025,4,13,2,,,,,,4 Iron,98.77,185.7,183.7,119.61,74,5883 ,1760 ,(0.6),15.6 ,1.211,,5.1,6.3,7.6,13.9,0.17,9.4,10.69,29.92%,98.9%, ,,,,,,,,,,,,,
19201314,St_Andrews_old_course,2/15/2025,4,14,3,,,,,,Lob Wedge,64.44,16.0,12.9,44.38,9,7215 ,1145 ,(1.1),39.3 ,0.689,,5.7,-3.6,8.5,4.9,-1.29,22.9,25.32,15.87%,80.8%, ,,,,,,,,,,,,,
19201415,St_Andrews_old_course,2/15/2025,4,15,4,,,,,,Putter,3.38,7.5,,5.89,,0 ,0 ,0.9 ,,1.743,,1.4,-9.9,6.0,-3.9,-2.47, , , , , ,,,,,,,,,,,,,
1920116,St_Andrews_old_course,2/15/2025,5,16,1,,,,,,Driver,113.54,296.4,267.5,165.14,55,3599 ,930 ,5.1 ,7.4 ,1.454,,,,, ,,11.1,18.47,25.84%,90.2%, ,,,,,,,,,,,,,
1920317,St_Andrews_old_course,2/15/2025,5,17,2,,,,,,Hybrid,106.37,210.9,201.1,139.92,44,5506 ,3360 ,1.0 ,9.0 ,1.315,,5.5,4.9,5.9,10.8,-7.40,7.3,8.37,61.02%,95.4%, ,,,,,,,,,,,,,
19201318,St_Andrews_old_course,2/15/2025,5,18,3,,,,,,Lob Wedge,37.02,27.1,21.7,34.40,9,4803 ,1019 ,0.8 ,27.1 ,0.929,,5.0,-0.2,8.2,8.0,-1.07,15.7,17.64,21.22%,80.0%, ,,,,,,,,,,,,,
19201219,St_Andrews_old_course,2/15/2025,5,19,4,,,,,,Sand Wedge,33.00,15.9,15.0,34.77,14,5376 ,(76),2.4 ,45.8 ,1.054,,1.6,-6.9,7.0,0.1,-1.95,38.2,38.17,-1.41%,94.3%, ,,,,,,,,,,,,,
1920220,St_Andrews_old_course,2/15/2025,6,20,1,,,,,,3 Wood,115.18,250.7,231.6,153.83,43,5511 ,2390 ,5.9 ,4.3 ,1.336,,,,, ,,9.2,11.39,43.37%,92.4%, ,,,,,,,,,,,,,
19201021,St_Andrews_old_course,2/15/2025,6,21,2,,,,,,Pitching Wedge,83.24,123.8,114.7,89.25,50,8970 ,1808 ,7.2 ,19.7 ,1.072,,5.2,5.6,7.6,13.2,-2.21,21.3,23.48,20.16%,92.7%, ,,,,,,,,,,,,,
19201422,St_Andrews_old_course,2/15/2025,6,22,3,,,,,,Putter,7.02,13.2,,11.64,,0 ,0 ,0.8 ,,1.658,,4.4,4.9,14.0,18.9,-2.16, , , , , ,,,,,,,,,,,,,
1920123,St_Andrews_old_course,2/15/2025,7,23,1,,,,,,Driver,115.85,264.5,244.6,160.76,54,5213 ,3526 ,2.3 ,6.3 ,1.388,,,,, ,,6.8,7.92,67.64%,92.5%, ,,,,,,,,,,,,,
1920924,St_Andrews_old_course,2/15/2025,7,24,2,,,,,,9 Iron,90.41,158.4,145.8,102.65,55,6733 ,853 ,7.3 ,15.9 ,1.135,,5.5,1.5,6.9,8.4,-1.17,19.5,23.63,12.67%,92.0%, ,,,,,,,,,,,,,
19201325,St_Andrews_old_course,2/15/2025,7,25,3,,,,,,Lob Wedge,23.85,30.2,19.9,35.29,7,4638 ,596 ,2.2 ,22.7 ,1.480,,4.8,6.2,10.0,16.2,-4.18,19.5,23.06,12.85%,65.8%, ,,,,,,,,,,,,,
19201426,St_Andrews_old_course,2/15/2025,7,26,4,,,,,,Putter,5.58,11.4,,8.98,,0 ,0 ,1.4 ,,1.609,,1.4,0.6,7.0,7.6,-3.55, , , , , ,,,,,,,,,,,,,
1920727,St_Andrews_old_course,2/15/2025,8,27,1,,,,,,7 Iron,94.19,194.3,178.6,116.88,68,5652 ,361 ,7.3 ,15.1 ,1.241,,,,, ,,19.4,26.93,6.39%,91.9%, ,,,,,,,,,,,,,
19201428,St_Andrews_old_course,2/15/2025,8,28,2,,,,,,Putter,13.76,34.7,,22.31,,0 ,0 ,0.1 ,,1.621,,5.5,6.8,8.8,15.6,-7.55, , , , , ,,,,,,,,,,,,,
19201429,St_Andrews_old_course,2/15/2025,8,29,3,,,,,,Putter,3.34,4.3,,5.64,,0 ,0 ,1.5 ,,1.689,,,,, ,, , , , , ,,,,,,,,,,,,,
1920130,St_Andrews_old_course,2/15/2025,9,30,1,,,,,,Driver,110.00,269.4,255.4,157.18,76,4205 ,1873 ,0.1 ,10.9 ,1.429,,,,, ,,9.1,9.08,44.54%,94.8%, ,,,,,,,,,,,,,
19201331,St_Andrews_old_course,2/15/2025,9,31,2,,,,,,Lob Wedge,63.83,28.1,19.9,61.76,6,4933 ,880 ,3.2 ,18.5 ,0.968,,,,, ,,15.4,15.42,17.84%,70.8%, ,,,,,,,,,,,,,
19201232,St_Andrews_old_course,2/15/2025,9,32,3,,,,,,Sand Wedge,37.35,26.8,20.2,33.51,10,5409 ,(662),1.8 ,28.8 ,0.897,,,,, ,,30.2,26.60,-12.24%,75.2%, ,,,,,,,,,,,,,
19201433,St_Andrews_old_course,2/15/2025,9,33,4,,,,,,Putter,3.61,3.7,,5.98,,0 ,0 ,1.2 ,,1.657,,1.6,6.2,-1.8,4.4,3.60, , , , , ,,,,,,,,,,,,,
201511,Torey_Pines_south,1/21/2025,10,1,1,,,,,,Driver,104.56,229.6,222.3,154.74,68,4634 ,(2565),7.2 ,7.8 ,1.480,,,,, ,,6.5,6.54,-55.35%,96.8%, ,,,,,,,,,,,,,
201592,Torey_Pines_south,1/21/2025,10,2,2,,,,,,9 Iron,79.77,141.7,133.9,118.06,41,5196 ,(1091),1.3 ,12.8 ,1.480,,,,, ,,10.7,10.70,-21.00%,94.5%, ,,,,,,,,,,,,,
2015123,Torey_Pines_south,1/21/2025,10,3,3,,,,,,Sand Wedge,25.70,20.2,13.1,30.31,5,4147 ,(1165),4.7 ,28.7 ,1.179,,,,, ,,23.9,23.92,-28.09%,65.0%, ,,,,,,,,,,,,,
2015104,Torey_Pines_south,1/21/2025,11,4,1,,,,,,Pitching Wedge,76.35,157.5,149.1,110.58,36,11118 ,(65),(3.7),2.2 ,1.448,,,,, ,,1.8,1.81,-0.58%,94.7%, ,,,,,,,,,,,,,
2015135,Torey_Pines_south,1/21/2025,11,5,2,,,,,,Lob Wedge,34.97,13.9,9.6,39.45,3,5159 ,(173),3.8 ,29.4 ,1.128,,,,, ,,24.5,24.53,-3.35%,69.5%, ,,,,,,,,,,,,,
2015146,Torey_Pines_south,1/21/2025,11,6,3,,,,,,Putter,4.52,10.4,,9.43,,0 ,0 ,(0.0),0.0 ,2.086,,,,, ,, , , , , ,,,,,,,,,,,,,
201527,Torey_Pines_south,1/21/2025,12,7,1,,,,,,3 Wood,102.94,257.9,251.7,152.35,111,3008 ,(761),2.4 ,14.0 ,1.480,,,,, ,,11.6,11.63,-25.30%,97.6%, ,,,,,,,,,,,,,
2015128,Torey_Pines_south,1/21/2025,12,8,2,,,,,,Sand Wedge,71.37,41.7,22.6,65.09,4,514 ,(697),8.7 ,7.1 ,0.912,,,,, ,,5.9,5.88,-135.70%,54.3%, ,,,,,,,,,,,,,
2015129,Torey_Pines_south,1/21/2025,12,9,3,,,,,,Sand Wedge,53.11,67.7,63.7,67.37,35,8417 ,(2915),6.0 ,26.3 ,1.268,,,,, ,,21.9,21.90,-34.63%,94.0%, ,,,,,,,,,,,,,
2015110,Torey_Pines_south,1/21/2025,13,10,1,,,,,,Driver,104.89,249.1,240.6,155.23,79,3164 ,(1487),7.8 ,12.6 ,1.480,,,,, ,,10.5,10.48,-47.00%,96.6%, ,,,,,,,,,,,,,
2015311,Torey_Pines_south,1/21/2025,13,11,2,,,,,,Hybrid,98.91,204.7,204.8,146.39,121,5983 ,(1341),2.5 ,16.0 ,1.480,,,,, ,,13.3,13.34,-22.41%,100.0%, ,,,,,,,,,,,,,
20151212,Torey_Pines_south,1/21/2025,13,12,3,,,,,,Sand Wedge,77.99,78.3,75.7,78.80,33,9012 ,2802 ,2.5 ,26.0 ,1.010,,,,, ,,21.7,21.70,31.09%,96.6%, ,,,,,,,,,,,,,
20151413,Torey_Pines_south,1/21/2025,13,13,4,,,,,,Putter,5.29,4.4,0.4,7.82,0,26 ,(40),3.5 ,3.1 ,1.478,,,,, ,,2.5,2.55,-153.62%,8.5%, ,,,,,,,,,,,,,
2015114,Torey_Pines_south,1/21/2025,14,14,1,,,,,,Driver,101.47,248.6,238.2,150.18,79,2950 ,(1432),9.0 ,13.1 ,1.480,,,,, ,,10.9,10.91,-48.54%,95.8%, ,,,,,,,,,,,,,
2015815,Torey_Pines_south,1/21/2025,14,15,2,,,,,,8 Iron,83.46,166.1,160.4,123.52,68,5165 ,(930),1.1 ,14.4 ,1.480,,,,, ,,12.0,12.03,-18.01%,96.5%, ,,,,,,,,,,,,,
20151216,Torey_Pines_south,1/21/2025,14,16,3,,,,,,Sand Wedge,37.32,40.4,36.3,50.40,16,7011 ,(3916),3.8 ,27.2 ,1.350,,,,, ,,22.7,22.65,-55.86%,89.8%, ,,,,,,,,,,,,,
20151417,Torey_Pines_south,1/21/2025,14,17,4,,,,,,Putter,10.25,5.3,2.0,11.44,1,698 ,419 ,(1.3),33.9 ,1.116,,,,, ,,28.3,28.26,60.06%,37.5%, ,,,,,,,,,,,,,
20151418,Torey_Pines_south,1/21/2025,14,18,5,,,,,,Putter,1.98,2.5,,3.81,,0 ,0 ,1.6 ,0.0 ,1.924,,,,, ,, , , , , ,,,,,,,,,,,,,
2015119,Torey_Pines_south,1/21/2025,15,19,1,,,,,,Driver,105.60,241.8,235.1,156.29,88,3882 ,(1303),3.5 ,12.3 ,1.480,,,,, ,,10.2,10.21,-33.57%,97.2%, ,,,,,,,,,,,,,
20151020,Torey_Pines_south,1/21/2025,15,20,2,,,,,,Pitching Wedge,76.76,125.8,124.1,100.70,81,8272 ,(3285),2.1 ,24.0 ,1.312,,,,, ,,20.0,20.04,-39.71%,98.6%, ,,,,,,,,,,,,,
20151221,Torey_Pines_south,1/21/2025,15,21,3,,,,,,Sand Wedge,32.65,26.4,18.2,33.47,8,4082 ,313 ,4.2 ,28.9 ,1.025,,,,, ,,24.1,24.05,7.67%,68.8%, ,,,,,,,,,,,,,
20151422,Torey_Pines_south,1/21/2025,15,22,4,,,,,,Putter,4.36,9.2,,8.29,,0 ,0 ,3.7 ,0.0 ,1.901,,,,, ,, , , , , ,,,,,,,,,,,,,
2015023,Torey_Pines_south,1/21/2025,16,23,1,,,,,,5 Wood,87.76,191.9,188.5,129.88,131,6200 ,691 ,(4.8),18.0 ,1.480,,,,, ,,15.0,15.04,11.15%,98.2%, ,,,,,,,,,,,,,
20151224,Torey_Pines_south,1/21/2025,16,24,2,,,,,,Sand Wedge,59.67,53.5,50.6,57.82,29,7218 ,(2828),2.9 ,26.8 ,0.969,,,,, ,,22.3,22.33,-39.18%,94.4%, ,,,,,,,,,,,,,
20151325,Torey_Pines_south,1/21/2025,16,25,3,,,,,,Lob Wedge,19.56,14.4,8.6,21.02,5,2654 ,(1422),0.2 ,35.7 ,1.075,,,,, ,,29.7,29.72,-53.58%,59.5%, ,,,,,,,,,,,,,
20151426,Torey_Pines_south,1/21/2025,16,26,4,,,,,,Putter,4.03,4.9,,6.39,,0 ,0 ,3.4 ,0.0 ,1.586,,,,, ,, , , , , ,,,,,,,,,,,,,
2015127,Torey_Pines_south,1/21/2025,17,27,1,,,,,,Driver,107.88,238.4,234.1,159.66,91,5012 ,(1428),1.6 ,10.0 ,1.480,,,,, ,,8.3,8.34,-28.49%,98.2%, ,,,,,,,,,,,,,
2015928,Torey_Pines_south,1/21/2025,17,28,2,,,,,,9 Iron,103.36,120.5,117.4,105.30,53,7121 ,(713),(0.8),19.5 ,1.019,,,,, ,,16.2,16.21,-10.01%,97.4%, ,,,,,,,,,,,,,
20151329,Torey_Pines_south,1/21/2025,17,29,3,,,,,,Lob Wedge,42.59,6.1,6.4,33.51,3,5696 ,(250),9.7 ,35.2 ,0.787,,,,, ,,29.4,29.37,-4.39%,104.4%, ,,,,,,,,,,,,,
20151330,Torey_Pines_south,1/21/2025,17,30,4,,,,,,Lob Wedge,28.16,12.6,8.0,39.64,1,6401 ,(2142),5.6 ,26.3 ,1.408,,,,, ,,21.9,21.90,-33.46%,63.4%, ,,,,,,,,,,,,,
20151431,Torey_Pines_south,1/21/2025,17,31,5,,,,,,Putter,1.93,2.8,,4.58,,0 ,0 ,3.0 ,0.0 ,2.373,,,,, ,, , , , , ,,,,,,,,,,,,,
2015132,Torey_Pines_south,1/21/2025,18,32,1,,,,,,Driver,107.71,242.4,232.0,159.41,65,3876 ,(1641),3.6 ,8.9 ,1.480,,,,, ,,7.4,7.39,-42.34%,95.7%, ,,,,,,,,,,,,,
2015733,Torey_Pines_south,1/21/2025,18,33,2,,,,,,7 Iron,85.22,174.8,172.5,126.13,109,6360 ,(824),0.9 ,18.7 ,1.480,,,,, ,,15.6,15.56,-12.96%,98.7%, ,,,,,,,,,,,,,
20151234,Torey_Pines_south,1/21/2025,18,34,3,,,,,,Sand Wedge,57.41,56.8,57.9,60.65,33,7460 ,(2230),5.2 ,28.4 ,1.056,,,,, ,,23.7,23.67,-29.89%,101.9%, ,,,,,,,,,,,,,
20151435,Torey_Pines_south,1/21/2025,18,35,4,,,,,,Putter,8.68,17.3,,14.90,,0 ,0 ,4.3 ,0.0 ,1.717,,,,, ,, , , , , ,,,,,,,,,,,,,
201811,Troon_North_pinnacle,2/5/2025,1,1,1,,,,,,Driver,105.50,238.4,218.0,142.01,67,4108 ,(59),(10.6),11.1 ,,,,,, ,,9.2,9.21,-1.44%,91.5%, ,,,,,,,,,,,,,
2018102,Troon_North_pinnacle,2/5/2025,1,2,2,,,,,,Pitching Wedge,94.16,105.1,6.5,118.74,29,7349 ,2695 ,(8.2),15.1 ,1.261,,5.6,,, ,,1.8,3.25,36.67%,6.2%, ,,,,,,,,,,,,,
2018143,Troon_North_pinnacle,2/5/2025,1,3,3,,,,,,Putter,8.33,12.7,,13.15,,0 ,0 ,0.1 ,0.0 ,1.579,,0.2,-10.8,-0.4,-11.2,-1.45, , , , , ,,,,,,,,,,,,,
2018144,Troon_North_pinnacle,2/5/2025,1,4,4,,,,,,Putter,1.91,4.3,,5.41,,0 ,0 ,1.4 ,0.0 ,2.832,,,,, ,, , , , , ,,,,,,,,,,,,,
201825,Troon_North_pinnacle,2/5/2025,2,5,1,,,,,,3 Wood,109.55,207.8,205.5,140.29,147,6464 ,1929 ,(7.4),19.7 ,1.281,,,,, ,,12.3,14.80,29.84%,98.9%, ,,,,,,,,,,,,,
201836,Troon_North_pinnacle,2/5/2025,2,6,2,,,,,,Hybrid,104.56,17.2,,128.84,,6804 ,2568 ,(4.6),12.4 ,1.232,,7.4,-4.1,3.7,-0.4,-2.52,10.3,10.30,37.74%, , ,,,,,,,,,,,,,
2018107,Troon_North_pinnacle,2/5/2025,2,7,3,,,,,Hazard,Pitching Wedge,97.94,49.1,,102.20,,3583 ,1588 ,(2.9),13.8 ,1.043,,,,, ,,5.4,6.43,44.32%, , ,,,,,,,,,,,,,
2018108,Troon_North_pinnacle,2/5/2025,2,8,4,,,,,,Pitching Wedge,94.62,110.2,98.0,127.30,33,5864 ,829 ,0.6 ,15.8 ,1.345,,,-6.1,6.8,0.7,-1.07,13.2,13.20,14.14%,88.9%, ,,,,,,,,,,,,,
2018149,Troon_North_pinnacle,2/5/2025,2,9,5,,,,,,Putter,6.25,10.5,,9.80,,0 ,0 ,(1.6),0.0 ,1.568,,,,, ,, , , , , ,,,,,,,,,,,,,
20181410,Troon_North_pinnacle,2/5/2025,2,10,6,,,,,,Putter,3.36,5.5,,5.74,,0 ,0 ,(2.4),0.0 ,1.708,,,,, ,, , , , , ,,,,,,,,,,,,,
2018111,Troon_North_pinnacle,2/5/2025,3,11,1,,,,,,Driver,118.16,282.4,265.5,153.57,147,4716 ,551 ,(7.0),14.3 ,1.300,,,,, ,,2.8,3.80,11.68%,94.0%, ,,,,,,,,,,,,,
20181012,Troon_North_pinnacle,2/5/2025,3,12,2,,,,,,Pitching Wedge,98.20,99.5,91.6,106.75,23,3022 ,489 ,0.6 ,14.4 ,1.087,,8.0,-9.1,4.9,-4.2,-1.02,11.7,15.64,16.18%,92.0%, ,,,,,,,,,,,,,
20181213,Troon_North_pinnacle,2/5/2025,3,13,3,,,,,,Sand Wedge,73.64,88.2,77.9,72.80,36,7662 ,3446 ,(1.9),23.3 ,0.989,,3.1,-0.3,3.4,3.1,-3.90,11.5,12.51,44.98%,88.4%, ,,,,,,,,,,,,,
20181314,Troon_North_pinnacle,2/5/2025,3,14,4,,,,,,Lob Wedge,51.96,12.0,9.3,37.30,5,6744 ,(844),(1.4),35.0 ,0.718,,3.6,-7.9,15.8,7.9,-0.98,29.2,29.19,-12.51%,77.1%, ,,,,,,,,,,,,,
20181315,Troon_North_pinnacle,2/5/2025,3,15,5,,,,,,Lob Wedge,27.99,19.4,11.9,27.98,4,3924 ,1517 ,(4.8),27.7 ,1.000,,,,, ,,23.1,23.10,38.66%,61.4%, ,,,,,,,,,,,,,
20181416,Troon_North_pinnacle,2/5/2025,3,16,6,,,,,,Putter,4.05,5.7,,6.67,,0 ,0 ,(1.2),0.0 ,1.647,,,,, ,, , , , , ,,,,,,,,,,,,,
2018117,Troon_North_pinnacle,2/5/2025,4,17,1,,,,,Out of Bounds,Driver,128.32,235.7,215.5,143.98,101,4867 ,2692 ,(9.7),15.3 ,1.122,,,,, ,,0.7,1.74,55.31%,91.4%, ,,,,,,,,,,,,,
2018118,Troon_North_pinnacle,2/5/2025,4,18,2,,,,,Out of Bounds,Driver,119.91,276.1,225.5,157.62,77,4103 ,2890 ,0.2 ,10.8 ,1.314,,6.5,-12.0,3.4,-8.6,-0.99,7.7,8.78,70.44%,81.7%, ,,,,,,,,,,,,,
2018119,Troon_North_pinnacle,2/5/2025,4,19,3,,,,,Out of Bounds,Driver,117.53,258.9,235.9,155.72,139,5900 ,2799 ,(9.2),15.5 ,1.325,,5.6,-1.3,9.0,7.7,-1.05,-0.4,0.55,47.44%,91.1%, ,,,,,,,,,,,,,
2018120,Troon_North_pinnacle,2/5/2025,4,20,4,,,,,,Driver,111.61,226.7,179.2,127.18,83,6127 ,3025 ,(8.3),15.0 ,1.140,,7.5,-13.3,3.3,-10.0,-0.93,-0.2,0.64,49.37%,79.0%, ,,,,,,,,,,,,,
2018921,Troon_North_pinnacle,2/5/2025,4,21,5,,,,,,9 Iron,88.38,128.5,124.3,99.06,91,10561 ,2617 ,(1.6),26.9 ,1.121,,5.8,-12.7,4.9,-7.8,-0.85,17.8,20.10,24.78%,96.8%, ,,,,,,,,,,,,,
20181222,Troon_North_pinnacle,2/5/2025,4,22,6,,,,,,Sand Wedge,80.08,32.8,28.8,55.46,17,4926 ,1852 ,(3.6),38.2 ,0.693,,5.7,-4.6,7.3,2.7,-2.26,10.0,11.17,37.60%,87.9%, ,,,,,,,,,,,,,
20181423,Troon_North_pinnacle,2/5/2025,4,23,7,,,,,,Putter,3.14,3.0,,5.30,,0 ,0 ,(1.1),0.0 ,1.688,,2.3,-21.8,11.2,-10.6,-1.16, , , , , ,,,,,,,,,,,,,
2018124,Troon_North_pinnacle,2/5/2025,4,24,8,,,,,,Driver,107.55,262.9,257.0,161.69,136,4904 ,(56),(4.2),15.0 ,1.503,,,,, ,,12.5,12.47,-1.14%,97.7%, ,,,,,,,,,,,,,
2018325,Troon_North_pinnacle,2/5/2025,5,25,1,,,,,,Hybrid,112.91,215.7,212.2,145.28,104,7087 ,(66),(4.5),13.7 ,1.287,,7.6,,, ,,4.8,5.69,-0.93%,98.4%, ,,,,,,,,,,,,,
20181226,Troon_North_pinnacle,2/5/2025,5,26,2,,,,,,Sand Wedge,55.24,46.2,38.3,48.41,16,6391 ,2482 ,(2.2),28.3 ,0.876,,6.8,-6.7,8.0,1.3,-0.94,8.7,9.95,38.84%,82.9%, ,,,,,,,,,,,,,
20181427,Troon_North_pinnacle,2/5/2025,5,27,3,,,,,,Putter,4.22,5.5,,6.87,,0 ,0 ,0.3 ,0.0 ,1.628,,2.3,-14.9,8.2,-6.7,-1.23, , , , , ,,,,,,,,,,,,,
2018128,Troon_North_pinnacle,2/5/2025,5,28,4,,,,,,Driver,,233.7,203.9,155.35,25,3929 ,(74),(0.9),3.8 ,,,,,, ,,3.2,3.16,-1.88%,87.2%, ,,,,,,,,,,,,,
2018629,Troon_North_pinnacle,2/5/2025,6,29,1,,,,,,6 Iron,85.93,147.8,129.7,91.91,64,4908 ,983 ,3.3 ,18.5 ,1.070,,4.2,,, ,,17.1,20.14,20.03%,87.8%, ,,,,,,,,,,,,,
20181230,Troon_North_pinnacle,2/5/2025,6,30,2,,,,,,Sand Wedge,32.25,15.5,11.9,26.76,6,2435 ,691 ,(1.3),33.1 ,0.830,,4.9,1.7,7.9,9.6,-2.99,27.6,27.56,28.38%,76.7%, ,,,,,,,,,,,,,
20181231,Troon_North_pinnacle,2/5/2025,6,31,3,,,,,,Sand Wedge,26.11,20.3,13.1,26.61,6,3028 ,872 ,(3.0),32.5 ,1.019,,,,, ,,14.2,16.06,28.80%,64.6%, ,,,,,,,,,,,,,
20181432,Troon_North_pinnacle,2/5/2025,6,32,4,,,,,,Putter,5.83,9.7,,9.23,,0 ,0 ,(1.2),0.0 ,1.583,,1.3,-12.8,5.1,-7.7,-1.81, , , , , ,,,,,,,,,,,,,
2018133,Troon_North_pinnacle,2/5/2025,7,33,1,,,,,,Driver,101.58,210.8,207.4,140.60,92,5194 ,1181 ,(0.7),16.4 ,1.384,,,,, ,,11.4,14.08,22.74%,98.4%, ,,,,,,,,,,,,,
2018034,Troon_North_pinnacle,2/5/2025,7,34,2,,,,,,5 Wood,99.59,187.3,168.9,134.29,72,6985 ,2919 ,(4.7),15.1 ,1.348,,6.5,-2.2,4.0,1.8,-2.64,4.7,5.85,41.79%,90.2%, ,,,,,,,,,,,,,
20181235,Troon_North_pinnacle,2/5/2025,7,35,3,,,,,,Sand Wedge,58.73,44.0,,86.92,,8751 ,1915 ,(2.9),21.6 ,1.480,,5.6,-7.9,4.9,-3.0,-1.18,13.1,15.81,21.88%, , ,,,,,,,,,,,,,
20181436,Troon_North_pinnacle,2/5/2025,7,36,4,,,,,,Putter,5.65,11.0,,9.42,,0 ,0 ,(0.1),0.0 ,1.667,,,-4.9,3.1,-1.8,-2.70, , , , , ,,,,,,,,,,,,,
2018837,Troon_North_pinnacle,2/5/2025,8,37,1,,,,,,8 Iron,95.85,13.1,,94.96,,3723 ,2457 ,0.6 ,0.0 ,0.991,,,,, ,, , ,66.00%, , ,,,,,,,,,,,,,
2018738,Troon_North_pinnacle,2/5/2025,8,38,2,,,,,,7 Iron,95.32,130.5,101.5,121.76,7,5635 ,3041 ,(0.0),1.9 ,1.277,,,,, ,,0.9,1.60,53.97%,77.8%, ,,,,,,,,,,,,,
20181239,Troon_North_pinnacle,2/5/2025,8,39,3,,,,,,Sand Wedge,31.34,37.6,29.6,46.38,10,7102 ,1793 ,(2.1),21.1 ,1.480,,2.2,-0.7,2.0,1.3,-0.71,13.2,15.49,25.25%,78.7%, ,,,,,,,,,,,,,
20181440,Troon_North_pinnacle,2/5/2025,8,40,4,,,,,,Putter,3.60,6.9,,5.99,,0 ,0 ,(2.3),0.0 ,1.664,,1.7,-4.4,4.8,0.4,-2.30, , , , , ,,,,,,,,,,,,,
20181441,Troon_North_pinnacle,2/5/2025,8,41,5,,,,,,Putter,2.51,2.0,,4.31,,0 ,0 ,(1.1),0.0 ,1.717,,,,, ,, , , , , ,,,,,,,,,,,,,
2018142,Troon_North_pinnacle,2/5/2025,9,42,1,,,,,,Driver,113.55,306.5,290.9,162.13,148,3719 ,732 ,(4.2),13.9 ,1.428,,,,, ,,6.0,7.40,19.68%,94.9%, ,,,,,,,,,,,,,
20181243,Troon_North_pinnacle,2/5/2025,9,43,2,,,,,,Sand Wedge,73.54,54.3,47.0,87.96,22,7361 ,1945 ,(4.0),23.1 ,1.196,,7.9,-5.6,4.0,-1.6,-1.44,12.6,14.71,26.42%,86.7%, ,,,,,,,,,,,,,
20181444,Troon_North_pinnacle,2/5/2025,9,44,3,,,,,,Putter,6.76,12.3,,11.58,,0 ,0 ,(0.9),0.0 ,1.713,,2.5,-6.7,4.0,-2.7,-2.16, , , , , ,,,,,,,,,,,,,
20181445,Troon_North_pinnacle,2/5/2025,9,45,4,,,,,,Putter,3.23,3.9,,5.56,,0 ,0 ,0.2 ,0.0 ,1.721,,,,, ,, , , , , ,,,,,,,,,,,,,
2018146,Troon_North_pinnacle,2/5/2025,10,46,1,,,,,,Driver,114.53,276.0,269.0,152.58,108,2843 ,(612),(0.6),14.5 ,1.332,,,,, ,,10.8,13.78,-21.53%,97.4%, ,,,,,,,,,,,,,
20181147,Troon_North_pinnacle,2/5/2025,10,47,2,,,,,,Gap Wedge,93.36,107.1,109.1,99.54,75,10254 ,1911 ,(4.1),25.8 ,1.066,,6.8,-1.3,3.6,2.3,-2.97,15.3,18.43,18.64%,101.8%, ,,,,,,,,,,,,,
20181448,Troon_North_pinnacle,2/5/2025,10,48,3,,,,,,Putter,8.49,18.2,,15.68,,0 ,0 ,(1.4),0.0 ,1.847,,5.0,-6.2,2.0,-4.2,-3.14, , , , , ,,,,,,,,,,,,,
2018149,Troon_North_pinnacle,2/5/2025,11,49,1,,,,,,Driver,114.53,271.7,257.2,159.58,148,4716 ,(585),(3.7),17.1 ,1.393,,,,, ,,10.2,16.26,-12.40%,94.6%, ,,,,,,,,,,,,,
2018350,Troon_North_pinnacle,2/5/2025,11,50,2,,,,,,Hybrid,111.40,198.7,193.9,137.65,89,5904 ,1737 ,0.5 ,14.9 ,1.236,,7.9,-4.1,-1.3,-5.4,-6.11,11.5,13.15,29.42%,97.6%, ,,,,,,,,,,,,,
20181251,Troon_North_pinnacle,2/5/2025,11,51,3,,,,,,Sand Wedge,35.78,51.5,40.4,52.95,12,5444 ,1651 ,(3.0),23.1 ,1.480,,6.2,-0.9,8.0,7.1,-1.67,13.0,14.87,30.33%,78.4%, ,,,,,,,,,,,,,
20181452,Troon_North_pinnacle,2/5/2025,11,52,4,,,,,,Putter,4.20,7.4,,7.14,,0 ,0 ,(1.2),0.0 ,1.700,,2.1,-6.2,6.5,0.3,-1.82, , , , , ,,,,,,,,,,,,,
2018153,Troon_North_pinnacle,2/5/2025,12,53,1,,,,,Hazard,Driver,112.91,80.0,6.2,150.18,5,4178 ,(2143),7.0 ,5.5 ,1.330,,,,, ,,12.4,11.38,-51.29%,7.8%, ,,,,,,,,,,,,,
2018154,Troon_North_pinnacle,2/5/2025,12,54,2,,,,,,Driver,110.99,263.7,252.7,164.26,119,4961 ,(2349),(3.5),13.7 ,1.480,,0.1,7.8,2.3,10.1,1.00,9.6,8.36,-47.35%,95.8%, ,,,,,,,,,,,,,
20181255,Troon_North_pinnacle,2/5/2025,12,55,3,,,,,,Sand Wedge,85.21,88.7,,98.27,,10304 ,2198 ,(2.8),22.8 ,1.153,,7.2,-1.8,-12.8,-14.6,1.24,19.0,18.97,21.33%, , ,,,,,,,,,,,,,
20181356,Troon_North_pinnacle,2/5/2025,12,56,4,,,,,,Lob Wedge,20.48,17.4,9.8,23.03,4,2460 ,298 ,(2.0),32.7 ,1.125,,,,, ,,21.5,26.20,12.11%,56.6%, ,,,,,,,,,,,,,
